,date,open,high,low,close,adj_close,volume,stock
3000,1962-11-01,0.07184519618749619,0.07273217290639877,0.0705147311091423,0.07273217290639877,0.004033978097140789,986400,HPQ
3001,1962-10-30,1.328125,1.375,1.3125,1.375,0.12071751803159714,218400,CAT
3002,1962-07-27,0.6385216116905212,0.6447816491127014,0.6322616338729858,0.6372696161270142,0.001538036740384996,1457600,GE
3003,1962-11-28,0.08869777619838715,0.08958475291728973,0.08869777619838715,0.08869777619838715,0.004919490776956081,1409200,HPQ
3004,1962-07-24,5.422770023345947,5.446800231933594,5.354684829711914,5.354684829711914,1.272847056388855,25900,AA
3005,1962-11-26,5.76556304522923,0.130859375,0.1280381977558136,0.1302083283662796,0.0001650581689318642,1670400,MO
3006,1962-05-03,0.2470703125,0.25,0.24609375,0.25,0.004054046235978603,844800,KO
3007,1962-03-08,5.76556304522923,0.171875,0.1697048544883728,0.171875,0.00021037210535723716,864000,MO
3008,1962-06-25,5.76556304522923,7.75,7.34375,7.5625,1.3304519653320312,88800,GT
3009,1962-06-14,5.76556304522923,8.25,8.0,8.0,1.407418131828308,50000,GT
3010,1962-10-25,5.206500053405762,5.354684829711914,5.106375217437744,5.338665008544922,1.2753750085830688,61900,AA
3011,1962-03-05,5.76556304522923,1.25,1.240234375,1.24609375,0.011826150119304657,198400,PG
3012,1962-06-19,5.2465500831604,5.2465500831604,5.146424770355225,5.206500053405762,1.2376223802566528,55900,AA
3013,1962-07-13,0.2109375,0.2109375,0.2083333283662796,0.2106119841337204,0.0034403030294924974,921600,KO
3014,1962-10-12,5.76556304522923,3.4895832538604736,3.452380895614624,3.4895832538604736,0.056520964950323105,41600,CVX
3015,1962-10-12,0.2109375,0.2109375,0.2109375,0.2109375,0.0034701130352914333,460800,KO
3016,1962-11-19,5.76556304522923,29.8125,29.625,29.75,0.5110706090927124,1400,DTE
3017,1962-11-27,0.07357845455408096,0.07482554763555527,0.07357845455408096,0.07482554763555527,0.028870640322566032,389200,DIS
3018,1962-11-07,5.406750202178955,5.406750202178955,5.306624889373779,5.32264518737793,1.2715469598770142,52500,AA
3019,1962-12-04,0.2200520783662796,0.2259114533662796,0.2200520783662796,0.224609375,0.0037220537196844816,1267200,KO
3020,1962-07-23,5.141960144042969,5.141960144042969,5.083395957946777,5.083395957946777,1.1861634254455566,30500,ARNC
3021,1962-08-16,5.76556304522923,9.296875,9.21875,9.265625,0.214280366897583,18400,ED
3022,1962-11-08,5.76556304522923,234.375,231.875,233.125,108.0384521484375,300,NAV
3023,1962-01-19,5.76556304522923,1.58984375,1.578125,1.58984375,0.014016657136380672,720000,XOM
3024,1962-04-03,5.76556304522923,29.25,28.8125,28.8125,0.4853147566318512,2200,DTE
3025,1962-10-30,0.2024739533662796,0.2041015625,0.2024739533662796,0.2041015625,0.0033576549030840397,499200,KO
3026,1962-10-30,5.76556304522923,1.6171875,1.59765625,1.59765625,0.014567585662007332,611200,XOM
3027,1962-01-30,5.76556304522923,0.1762152761220932,0.1729600727558136,0.1762152761220932,0.00021568447118625045,518400,MO
3028,1962-08-06,5.76556304522923,9.25,9.1875,9.203125,0.21283495426177979,6400,ED
3029,1962-12-26,5.76556304522923,10.421875,10.34375,10.421875,0.2435571551322937,13600,ED
3030,1962-06-08,5.45481014251709,5.546925067901611,5.446800231933594,5.538915157318115,1.3166404962539673,40500,AA
3031,1962-05-22,0.09490662068128586,0.09490662068128586,0.0922456830739975,0.0922456830739975,0.005116266664117575,2029300,HPQ
3032,1962-07-10,1.375,1.4322916269302368,1.375,1.375,0.11887739598751068,321600,CAT
3033,1962-10-24,5.76556304522923,28.875,27.75,28.875,0.4960395097732544,8400,DTE
3034,1962-10-25,4.5333333015441895,4.539999961853027,4.426666736602783,4.513333320617676,0.3659922480583191,2675200,IBM
3035,1962-10-25,5.76556304522923,5.8011369705200195,5.589637279510498,5.710494041442871,0.5132737159729004,65700,IP
3036,1962-06-15,1.3385416269302368,1.3697916269302368,1.3385416269302368,1.3697916269302368,0.11842723935842514,278400,CAT
3037,1962-11-01,5.76556304522923,0.1145833358168602,0.1128472238779068,0.1137152761220932,0.0001441507483832538,1209600,MO
3038,1962-06-05,5.76556304522923,8.5,8.125,8.375,1.473393201828003,73200,GT
3039,1962-01-16,0.8333333134651184,0.8374485373497009,0.8271604776382446,0.8271604776382446,0.14647628366947174,376400,BA
3040,1962-05-09,0.709885835647583,0.7111378312110901,0.7036257982254028,0.7086338400840759,0.0016970881260931492,2186400,GE
3041,1962-08-27,5.5753374099731445,5.669040679931641,5.551911354064941,5.669040679931641,1.329396367073059,47600,ARNC
3042,1962-08-27,5.76556304522923,0.1221788227558136,0.1202256977558136,0.1221788227558136,0.00015289151633623987,288000,MO
3043,1962-03-29,5.76556304522923,3.511904716491699,3.4895832538604736,3.4895832538604736,0.055553581565618515,54400,CVX
3044,1962-06-25,5.76556304522923,226.875,223.125,226.25,103.49946594238281,1200,NAV
3045,1962-06-29,5.76556304522923,0.1822916716337204,0.17418982088565826,0.1796875,5.079372726868314e-07,734400,JNJ
3046,1962-12-04,5.233333110809326,5.34499979019165,5.233333110809326,5.336666584014893,0.4328482449054718,1755200,IBM
3047,1962-12-17,5.193333148956299,5.226666450500488,5.119999885559082,5.133333206176758,0.4163561463356018,904000,IBM
3048,1962-03-06,5.76556304522923,1.25390625,1.236328125,1.25,0.011863221414387226,294400,PG
3049,1962-01-12,5.76556304522923,1.59375,1.57421875,1.59375,0.014051098376512527,1398400,XOM
3050,1962-06-18,5.76556304522923,0.17129629850387573,0.1649305522441864,0.16550925374031067,4.678583707118378e-07,734400,JNJ
3051,1962-07-03,5.76556304522923,5.708333492279053,5.5,5.708333492279053,0.7483661770820618,25200,FL
3052,1962-03-15,0.11885501444339752,0.1206289753317833,0.11796803772449493,0.11841152608394623,0.006567512638866901,930100,HPQ
3053,1962-08-29,5.76556304522923,0.1623263955116272,0.1623263955116272,0.1623263955116272,4.604470973390562e-07,43200,JNJ
3054,1962-11-01,5.76556304522923,5.166666507720947,5.020833492279053,5.166666507720947,0.6915632486343384,42000,FL
3055,1962-06-19,5.76556304522923,3.199404716491699,3.1622023582458496,3.1770832538604736,0.051000986248254776,68800,CVX
3056,1962-06-05,5.76556304522923,0.1770833283662796,0.1736111044883728,0.17390047013759613,4.915781914860418e-07,777600,JNJ
3057,1962-07-24,5.76556304522923,3.221726179122925,3.1919643878936768,3.206845283508301,0.05147870257496834,70400,CVX
3058,1962-08-23,5.76556304522923,1.6484375,1.6328125,1.63671875,0.014923770911991596,902400,XOM
3059,1962-07-12,5.76556304522923,27.125,26.75,27.125,0.4617745578289032,3000,DTE
3060,1962-06-29,0.6604938507080078,0.6769547462463379,0.6604938507080078,0.6707819104194641,0.12114852666854858,1038600,BA
3061,1962-06-29,5.76556304522923,8.0625,7.75,7.84375,1.3799314498901367,35600,GT
3062,1962-06-13,5.76556304522923,8.5,8.25,8.28125,1.4568997621536255,55600,GT
3063,1962-12-05,0.2252604216337204,0.2262369841337204,0.2252604216337204,0.2262369841337204,0.0037490250542759895,1228800,KO
3064,1962-12-13,5.76556304522923,6.934171676635742,6.780078887939453,6.8417158126831055,0.6207943558692932,64400,IP
3065,1962-08-16,5.76556304522923,0.16898147761821747,0.16869212687015533,0.16898147761821747,4.776736091116618e-07,129600,JNJ
3066,1962-07-11,4.7833333015441895,4.993333339691162,4.763333320617676,4.991666793823242,0.40470090508461,3312000,IBM
3067,1962-01-17,5.76556304522923,8.278705596923828,8.12763500213623,8.157849311828613,0.7148725986480713,58400,IP
3068,1962-06-04,5.76556304522923,8.875,8.5,8.5,1.4953837394714355,33600,GT
3069,1962-03-07,0.09353192895650864,0.09353192895650864,0.09353192895650864,0.09353192895650864,0.03575560823082924,116700,DIS
3070,1962-03-23,6.764444828033447,6.840539932250977,6.732405185699463,6.740415096282959,1.59371018409729,65900,AA
3071,1962-11-21,5.76556304522923,0.16174767911434174,0.15914352238178253,0.16174767911434174,4.604653440765105e-07,475200,JNJ
3072,1962-03-29,5.76556304522923,29.5625,29.375,29.375,0.49478933215141296,2400,DTE
3073,1962-08-15,0.22265625,0.2252604216337204,0.22265625,0.2239583283662796,0.003658314235508442,1305600,KO
3074,1962-11-15,5.76556304522923,6.828421592712402,6.6773505210876465,6.767992973327637,0.6083247661590576,68100,IP
3075,1962-11-14,0.7199018597602844,0.7261618375778198,0.7148938179016113,0.7249098420143127,0.0017624967731535435,2765500,GE
3076,1962-10-24,5.76556304522923,1.6015625,1.48046875,1.6015625,0.014603194780647755,1929600,XOM
3077,1962-11-23,5.32264518737793,5.506875038146973,5.32264518737793,5.506875038146973,1.3229914903640747,85800,AA
3078,1962-10-05,0.0776105523109436,0.07894101738929749,0.0776105523109436,0.07894101738929749,0.0043783425353467464,591800,HPQ
3079,1962-03-13,0.12107246369123459,0.12240292876958847,0.12107246369123459,0.12107246369123459,0.006715100724250078,450900,HPQ
3080,1962-10-30,5.76556304522923,7.0,6.84375,6.96875,1.2362542152404785,48000,GT
3081,1962-10-15,5.76556304522923,1.0,0.986328125,0.9921875,0.009511574171483517,192000,PG
3082,1962-05-09,5.76556304522923,7.734849452972412,7.613992214202881,7.644206523895264,0.6746906042098999,53900,IP
3083,1962-08-27,5.76556304522923,1.63671875,1.62109375,1.6328125,0.014888145960867405,537600,XOM
3084,1962-08-01,0.6648136973381042,0.6660656929016113,0.6585536599159241,0.661057710647583,0.0015954507980495691,1427700,GE
3085,1962-06-28,1.2708333730697632,1.34375,1.2708333730697632,1.3177083730697632,0.11392422020435333,146400,CAT
3086,1962-11-02,5.362695217132568,5.414760112762451,5.222519874572754,5.354684829711914,1.2792012691497803,67900,AA
3087,1962-03-12,5.76556304522923,1.68359375,1.66796875,1.6796875,0.01497246790677309,611200,XOM
3088,1962-08-20,1.40625,1.421875,1.4010416269302368,1.4010416269302368,0.12206821143627167,141600,CAT
3089,1962-03-28,5.76556304522923,11.0,10.8125,11.0,1.924108862876892,18400,GT
3090,1962-06-13,0.06297542154788971,0.06297542154788971,0.05942750722169876,0.05987099930644035,0.003320651827380061,3635900,HPQ
3091,1962-04-17,5.76556304522923,1.3125,1.3046875,1.3046875,0.012437840923666954,224000,PG
3092,1962-12-19,5.76556304522923,0.1302083283662796,0.1291232705116272,0.1302083283662796,0.00016707321628928185,1324800,MO
3093,1962-05-23,0.0,1.63671875,1.6171875,1.62109375,0.014609923586249352,0,XOM
3094,1962-08-22,5.76556304522923,0.1215277761220932,0.1202256977558136,0.12109375,0.00015153360436670482,864000,MO
3095,1962-06-25,4.729905128479004,4.729905128479004,4.505624771118164,4.553685188293457,1.0824439525604248,96500,AA
3096,1962-08-15,1.328125,1.40625,1.328125,1.40625,0.1225220113992691,304800,CAT
3097,1962-06-14,0.05987099930644035,0.063418909907341,0.056766577064991,0.056766577064991,0.0031484707724303007,4312300,HPQ
3098,1962-07-30,5.76556304522923,235.625,233.125,235.625,107.7880630493164,500,NAV
3099,1962-03-09,0.09509079903364182,0.09602611511945724,0.09477902203798294,0.09477902203798294,0.0362323559820652,506000,DIS
3100,1962-06-29,5.76556304522923,25.1875,24.75,25.1875,0.42879077792167664,7000,DTE
3101,1962-11-13,5.346674919128418,5.362695217132568,5.306624889373779,5.32264518737793,1.2787312269210815,74500,AA
3102,1962-12-12,5.76556304522923,5.489583492279053,5.395833492279053,5.40625,0.7236320972442627,42000,FL
3103,1962-04-30,0.08760824054479599,0.08760824054479599,0.08573760837316513,0.08573760837316513,0.03286099061369896,428100,DIS
3104,1962-12-10,5.083395957946777,5.200524806976318,5.036544322967529,5.036544322967529,1.187718391418457,72500,ARNC
3105,1962-08-29,5.939414978027344,5.939414978027344,5.855309963226318,5.939414978027344,1.418890357017517,35900,AA
3106,1962-10-05,5.76556304522923,6.875,6.84375,6.84375,1.2140793800354004,22400,GT
3107,1962-10-30,5.76556304522923,0.99609375,0.966796875,0.9921875,0.00956808216869831,563200,PG
3108,1962-07-13,5.76556304522923,8.40625,8.25,8.3125,1.462397575378418,27200,GT
3109,1962-08-01,1.3229166269302368,1.328125,1.3072916269302368,1.3177083730697632,0.11480764299631119,201600,CAT
3110,1962-12-26,5.253333568572998,5.293333530426025,5.230000019073486,5.25,0.42581894993782043,723200,IBM
3111,1962-06-28,5.76556304522923,0.125,0.1215277761220932,0.125,0.0001564217236591503,1843200,MO
3112,1962-11-19,0.08293242007493973,0.08337590843439102,0.08160195499658585,0.08204544335603714,0.004550524987280369,704600,HPQ
3113,1962-06-14,5.222519874572754,5.2545599937438965,5.054309844970703,5.054309844970703,1.2014455795288086,45900,AA
3114,1962-08-21,6.32389497756958,6.32389497756958,6.155684947967529,6.155684947967529,1.4705557823181152,42500,AA
3115,1962-12-14,5.001405715942383,5.001405715942383,4.954554080963135,4.97797966003418,1.1739083528518677,46900,ARNC
3116,1962-07-09,5.76556304522923,3.2886905670166016,3.251488208770752,3.2738094329833984,0.05255373567342758,80000,CVX
3117,1962-08-29,5.76556304522923,1.625,1.6171875,1.625,0.014816910959780216,368000,XOM
3118,1962-03-27,5.76556304522923,10.34375,10.234375,10.3125,0.23384974896907806,41600,ED
3119,1962-07-24,0.0704607218503952,0.0717078149318695,0.06983717530965805,0.06983717530965805,0.02685358002781868,661700,DIS
3120,1962-12-24,0.7599659562110901,0.7612179517745972,0.758713960647583,0.7599659562110901,0.0018598124152049422,908500,GE
3121,1962-06-04,5.76556304522923,3.3035714626312256,3.199404716491699,3.199404716491699,0.051359277218580246,134400,CVX
3122,1962-08-17,1.40625,1.4166666269302368,1.3854166269302368,1.40625,0.1225220113992691,163200,CAT
3123,1962-01-12,6.339914798736572,6.347925186157227,6.207749843597412,6.207749843597412,1.4603431224822998,26500,AA
3124,1962-06-01,5.76556304522923,9.1875,9.0,9.15625,0.20962989330291748,57600,ED
3125,1962-11-30,5.76556304522923,5.791666507720947,5.666666507720947,5.708333492279053,0.7640668749809265,20400,FL
3126,1962-06-28,5.76556304522923,0.9609375,0.93359375,0.9609375,0.009160816669464111,748800,PG
3127,1962-06-27,4.705874919891357,4.705874919891357,4.6458001136779785,4.705874919891357,1.1186202764511108,33900,AA
3128,1962-11-15,0.6872428059577942,0.7057613134384155,0.6769547462463379,0.7037037014961243,0.13042786717414856,2514800,BA
3129,1962-11-07,5.76556304522923,235.0,230.0,234.375,108.6177749633789,900,NAV
3130,1962-03-21,5.76556304522923,1.31640625,1.291015625,1.3046875,0.012382227927446365,640000,PG
3131,1962-06-19,5.76556304522923,8.96875,8.875,8.9375,0.20462174713611603,22400,ED
3132,1962-11-28,5.76556304522923,10.03125,9.921875,9.921875,0.2318723350763321,19200,ED
3133,1962-05-09,0.2421875,0.2421875,0.2376302033662796,0.2376302033662796,0.0038534586783498526,1267200,KO
3134,1962-07-13,5.76556304522923,6.616921901702881,6.465850830078125,6.526278972625732,0.5808317065238953,107400,IP
3135,1962-07-19,0.644032895565033,0.6522634029388428,0.6399176716804504,0.6460905075073242,0.1166890412569046,364400,BA
3136,1962-06-27,0.06609589606523514,0.0679665356874466,0.06609589606523514,0.0679665356874466,0.02613428793847561,817400,DIS
3137,1962-07-06,0.6893004179000854,0.6893004179000854,0.6584362387657166,0.6646090745925903,0.1200336441397667,831800,BA
3138,1962-11-15,0.2115885466337204,0.21484375,0.2115885466337204,0.2115885466337204,0.003480822779238224,768000,KO
3139,1962-03-09,5.76556304522923,1.2734375,1.267578125,1.271484375,0.012067117728292942,358400,PG
3140,1962-06-13,4.4683332443237305,4.573333263397217,4.296666622161865,4.301666736602783,0.34875914454460144,4384000,IBM
3141,1962-11-14,5.76556304522923,0.16435185074806213,0.16435185074806213,0.16435185074806213,4.661923753701558e-07,691200,JNJ
3142,1962-03-26,0.09415547549724579,0.09477902203798294,0.09353192895650864,0.09353192895650864,0.035848334431648254,194600,DIS
3143,1962-07-10,5.76556304522923,26.4375,26.0,26.0,0.4426229000091553,6200,DTE
3144,1962-07-10,0.07184519618749619,0.07672357559204102,0.07184519618749619,0.07228868454694748,0.00400938093662262,2395700,HPQ
3145,1962-12-06,5.188811779022217,5.188811779022217,5.059969902038574,5.130247592926025,1.2098166942596436,86000,ARNC
3146,1962-04-30,5.76556304522923,3.534226179122925,3.467261791229248,3.467261791229248,0.055198222398757935,225600,CVX
3147,1962-07-03,5.76556304522923,0.1336805522441864,0.1306423544883728,0.1325954794883728,0.00016592664178460836,4147200,MO
3148,1962-12-27,5.083395957946777,5.177098751068115,5.083395957946777,5.083395957946777,1.1987680196762085,75300,ARNC
3149,1962-08-29,5.76556304522923,7.40625,7.28125,7.375,1.3083235025405884,31200,GT
3150,1962-01-19,5.76556304522923,3.266369104385376,3.221726179122925,3.2440476417541504,0.051170915365219116,123200,CVX
3151,1962-11-29,5.76556304522923,3.764880895614624,3.6160714626312256,3.7425594329833984,0.06113431602716446,510400,CVX
3152,1962-08-14,1.3020833730697632,1.328125,1.296875,1.3125,0.11435391753911972,160800,CAT
3153,1962-07-02,5.76556304522923,0.1315104216337204,0.1265190988779068,0.1306423544883728,0.000163482574862428,1440000,MO
3154,1962-10-15,0.0,0.15856482088565826,0.15856482088565826,0.15856482088565826,4.4977733182349766e-07,0,JNJ
3155,1962-07-13,5.76556304522923,244.375,241.25,244.375,111.79078674316406,700,NAV
3156,1962-01-17,0.7236578464508057,0.7236578464508057,0.7036257982254028,0.7086338400840759,0.0016862587071955204,2136500,GE
3157,1962-01-17,7.440000057220459,7.440000057220459,7.333333492279053,7.353333473205566,0.5959982872009277,419200,IBM
3158,1962-12-26,5.406750202178955,5.45481014251709,5.354684829711914,5.362695217132568,1.288353681564331,65900,AA
3159,1962-12-26,1.5364583730697632,1.546875,1.5364583730697632,1.546875,0.13580723106861115,122400,CAT
3160,1962-03-29,5.76556304522923,10.28125,10.203125,10.21875,0.23172402381896973,16000,ED
3161,1962-06-29,5.76556304522923,1.56640625,1.55078125,1.5625,0.01408184040337801,1196800,XOM
3162,1962-03-26,7.293333530426025,7.320000171661377,7.28000020980835,7.289999961853027,0.5909458994865417,131200,IBM
3163,1962-06-26,5.76556304522923,8.59375,8.40625,8.46875,0.193889781832695,40000,ED
3164,1962-08-13,0.07077249884605408,0.07077249884605408,0.06983717530965805,0.07077249884605408,0.027213241904973984,272400,DIS
3165,1962-03-15,6.6483001708984375,6.724394798278809,6.6483001708984375,6.6483001708984375,1.5719308853149414,41900,AA
3166,1962-06-15,0.056766577064991,0.063418909907341,0.056766577064991,0.06297542154788971,0.0034928354434669018,3945900,HPQ
3167,1962-06-20,5.76556304522923,0.1315104216337204,0.1293402761220932,0.1293402761220932,0.0001618530513951555,2592000,MO
3168,1962-03-01,5.76556304522923,6.979166507720947,6.90625,6.958333492279053,0.9048377871513367,19200,FL
3169,1962-08-14,5.680753231048584,5.868159770965576,5.5987629890441895,5.809595108032227,1.3623571395874023,54000,ARNC
3170,1962-07-02,5.76556304522923,1.5703125,1.5546875,1.56640625,0.014117052778601646,668800,XOM
3171,1962-07-24,1.3125,1.3125,1.2916666269302368,1.2916666269302368,0.11253874748945236,302400,CAT
3172,1962-08-22,5.76556304522923,9.734375,9.53125,9.65625,0.22331413626670837,24000,ED
3173,1962-11-26,0.07482554763555527,0.07638441026210785,0.07264313101768494,0.07264313101768494,0.02802857756614685,622800,DIS
3174,1962-12-26,5.76556304522923,1.8671875,1.84765625,1.86328125,0.017212238162755966,784000,XOM
3175,1962-03-23,6.360101222991943,6.418665885925293,6.313249588012695,6.324962615966797,1.4680358171463013,70400,ARNC
3176,1962-11-09,5.76556304522923,7.9375,7.75,7.9375,1.4194663763046265,52000,GT
3177,1962-12-04,5.76556304522923,8.25,8.0,8.21875,1.469761848449707,26400,GT
3178,1962-12-17,5.76556304522923,1.1484375,1.12890625,1.140625,0.010999529622495174,243200,PG
3179,1962-03-06,6.432030200958252,6.508124828338623,6.432030200958252,6.464069843292236,1.528370976448059,75900,AA
3180,1962-06-15,0.19921875,0.2076822966337204,0.1982421875,0.2076822966337204,0.0033924500457942486,3878400,KO
3181,1962-08-16,5.76556304522923,7.65625,7.4375,7.5,1.3304977416992188,53200,GT
3182,1962-11-08,5.76556304522923,5.40625,5.291666507720947,5.302083492279053,0.7096891403198242,30000,FL
3183,1962-07-31,0.6510416865348816,0.6673176884651184,0.6510416865348816,0.6648136973381042,0.001604515709914267,2865400,GE
3184,1962-01-17,5.76556304522923,3.266369104385376,3.2142856121063232,3.2142856121063232,0.05070146545767784,150400,CVX
3185,1962-05-22,0.7283950448036194,0.7325102686882019,0.7057613134384155,0.7119341492652893,0.12858092784881592,631800,BA
3186,1962-05-22,5.76556304522923,28.5625,28.375,28.375,0.47794535756111145,3400,DTE
3187,1962-08-17,0.693415641784668,0.7304526567459106,0.693415641784668,0.7160493731498718,0.13102015852928162,2946000,BA
3188,1962-10-25,5.76556304522923,0.14699074625968933,0.14641202986240387,0.14699074625968933,4.169464773440268e-07,86400,JNJ
3189,1962-08-21,0.693415641784668,0.7119341492652893,0.693415641784668,0.7078189253807068,0.12951414287090302,722600,BA
3190,1962-01-12,5.76556304522923,0.21759259700775146,0.21412037312984467,0.21412037312984467,6.021047624926723e-07,259200,JNJ
3191,1962-07-02,5.76556304522923,5.541666507720947,5.4375,5.541666507720947,0.7265157699584961,26400,FL
3192,1962-03-16,5.76556304522923,0.1710069477558136,0.1701388955116272,0.1701388955116272,0.00021018403640482575,576000,MO
3193,1962-07-19,5.76556304522923,0.12109375,0.1184895858168602,0.1204427108168602,0.00015071892994455993,1094400,MO
3194,1962-08-08,0.07108426839113235,0.07233136147260666,0.07108426839113235,0.07233136147260666,0.027812635526061058,428100,DIS
3195,1962-03-28,0.09197306632995605,0.09197306632995605,0.0913495197892189,0.09166129678487778,0.03513137251138687,233500,DIS
3196,1962-11-19,5.76556304522923,8.09375,7.8125,7.8125,1.3971127271652222,26400,GT
3197,1962-12-06,5.76556304522923,8.1875,8.0,8.0,1.4306409358978271,166800,GT
3198,1962-10-25,5.76556304522923,0.109375,0.1076388880610466,0.1085069477558136,0.0001375485007883981,5068800,MO
3199,1962-06-26,4.433333396911621,4.519999980926514,4.266666889190674,4.266666889190674,0.34592148661613464,3227200,IBM
3200,1962-07-17,0.07894101738929749,0.07894101738929749,0.07494962215423584,0.07494962215423584,0.004156964365392923,1155600,HPQ
3201,1962-10-30,5.76556304522923,29.375,29.0,29.375,0.5046283006668091,2000,DTE
3202,1962-10-30,5.76556304522923,9.03125,8.875,9.0,0.21032832562923431,34400,ED
3203,1962-06-01,5.76556304522923,1.61328125,1.59375,1.59765625,0.014398684725165367,1750400,XOM
3204,1962-06-11,4.949999809265137,4.960000038146973,4.78000020980835,4.7866668701171875,0.3880806863307953,1187200,IBM
3205,1962-08-14,5.76556304522923,7.375,7.28125,7.375,1.3083235025405884,39200,GT
3206,1962-06-05,0.6310096383094788,0.6510416865348816,0.6260015964508057,0.634765625,0.0015201820060610771,3174900,GE
3207,1962-03-27,5.76556304522923,0.1579861044883728,0.1521267294883728,0.1564670205116272,0.00019329434144310653,7545600,MO
3208,1962-07-11,5.76556304522923,3.3333332538604736,3.28125,3.3035714626312256,0.053031470626592636,128000,CVX
3209,1962-11-26,0.6460905075073242,0.6460905075073242,0.6255143880844116,0.644032895565033,0.11936817318201065,5898600,BA
3210,1962-03-12,6.11413049697876,6.242972373962402,6.11413049697876,6.219546318054199,1.4435676336288452,58200,ARNC
3211,1962-08-17,5.150000095367432,5.21999979019165,5.146666526794434,5.193333148956299,0.42113441228866577,888000,IBM
3212,1962-11-09,0.07494962215423584,0.07583659887313843,0.07361914962530136,0.07406264543533325,0.004107770510017872,2170200,HPQ
3213,1962-03-21,0.8168724179267883,0.8209876418113708,0.8168724179267883,0.8168724179267883,0.14597247540950775,528200,BA
3214,1962-06-26,1.234375,1.2760416269302368,1.2291666269302368,1.2552083730697632,0.10852070897817612,211200,CAT
3215,1962-12-10,5.76556304522923,7.119082927703857,6.903353214263916,6.9958086013793945,0.6347763538360596,98500,IP
3216,1962-03-15,5.76556304522923,1.310546875,1.296875,1.30078125,0.012345172464847565,512000,PG
3217,1962-11-30,5.76556304522923,9.984375,9.9375,9.9375,0.23223750293254852,35200,ED
3218,1962-03-07,0.7562099099159241,0.7649739384651184,0.7562099099159241,0.7612179517745972,0.0018113849218934774,1008300,GE
3219,1962-11-16,5.76556304522923,248.75,246.875,247.5,114.70040130615234,700,NAV
3220,1962-06-13,5.76556304522923,0.16782407462596893,0.1597222238779068,0.1597222238779068,4.515000284754933e-07,864000,JNJ
3221,1962-03-06,5.76556304522923,1.71875,1.7109375,1.71484375,0.015285845845937729,550400,XOM
3222,1962-11-08,0.2115885466337204,0.2119140625,0.2102864533662796,0.2102864533662796,0.003459401661530137,729600,KO
3223,1962-07-18,5.76556304522923,0.1193576380610466,0.1171875,0.1189236119389534,0.00014881801325827837,1267200,MO
3224,1962-07-27,0.06703121960163116,0.06734298914670944,0.06671944260597229,0.06734298914670944,0.0258945245295763,155700,DIS
3225,1962-07-16,1.3385416269302368,1.3697916269302368,1.3385416269302368,1.3541666269302368,0.11707628518342972,132000,CAT
3226,1962-08-23,5.76556304522923,7.5,7.40625,7.46875,1.3249540328979492,46400,GT
3227,1962-03-23,0.2552083432674408,0.259765625,0.2552083432674408,0.2578125,0.004180735908448696,1497600,KO
3228,1962-06-13,5.76556304522923,1.0546875,1.0,1.0,0.009533201344311237,704000,PG
3229,1962-12-07,5.083395957946777,5.083395957946777,5.036544322967529,5.083395957946777,1.1987680196762085,44800,ARNC
3230,1962-12-07,5.76556304522923,0.1317274272441864,0.130859375,0.130859375,0.00016588343714829534,691200,MO
3231,1962-07-17,5.76556304522923,0.1228298619389534,0.1200086772441864,0.1200086772441864,0.00015017582336440682,2246400,MO
3232,1962-03-13,5.76556304522923,1.29296875,1.279296875,1.28515625,0.012196868658065796,473600,PG
3233,1962-03-16,0.78125,0.7862580418586731,0.78125,0.7850059866905212,0.0018799913814291358,1038300,GE
3234,1962-05-09,5.76556304522923,1.265625,1.25,1.251953125,0.011935132555663586,249600,PG
3235,1962-08-27,5.76556304522923,9.796875,9.65625,9.65625,0.22331413626670837,14400,ED
3236,1962-11-26,1.5,5.826301574707031,1.4947916269302368,1.5,0.13169187307357788,187200,CAT
3237,1962-08-01,0.2233072966337204,0.2233072966337204,0.2174479216337204,0.2194010466337204,0.003583873389288783,1305600,KO
3238,1962-05-03,5.76556304522923,0.1510416716337204,0.1484375,0.1501736044883728,0.00018551968969404697,979200,MO
3239,1962-06-25,5.76556304522923,1.515625,1.4921875,1.515625,0.013659384101629257,2118400,XOM
3240,1962-11-27,5.76556304522923,30.9375,30.75,30.875,0.5303968787193298,1600,DTE
3241,1962-06-26,0.05854053050279617,0.05987099930644035,0.05854053050279617,0.05854053050279617,0.003246863605454564,1972900,HPQ
3242,1962-11-23,5.76556304522923,0.12890625,0.1252170205116272,0.1267361044883728,0.00016065668023657054,1612800,MO
3243,1962-03-06,0.09540256857872009,0.09540256857872009,0.09415547549724579,0.09415547549724579,0.035993970930576324,155700,DIS
3244,1962-12-07,0.7574619650840759,0.7662259340286255,0.7537059187889099,0.7612179517745972,0.0018507736967876554,1867000,GE
3245,1962-11-08,5.76556304522923,9.34375,9.265625,9.328125,0.21799661219120026,24800,ED
3246,1962-11-08,5.76556304522923,0.1254340261220932,0.1241319477558136,0.1243489608168602,0.0001576304348418489,1670400,MO
3247,1962-11-01,5.76556304522923,1.6484375,1.59765625,1.64453125,0.01499499473720789,1318400,XOM
3248,1962-03-01,5.76556304522923,287.5,280.625,285.0,127.45935821533203,1500,NAV
3249,1962-11-29,5.76556304522923,248.125,245.0,245.0,113.54175567626953,400,NAV
3250,1962-01-17,6.007500171661377,6.023519992828369,6.007500171661377,6.007500171661377,1.4132344722747803,79900,AA
